,name,Mw (g/mol),Mn (g/mol),PDI,Regioregularity R%,DP,SANS,SAXS/GWAXS,DLS,SLS,SEC (GPC),DLS Angle (deg),Concentration (mg/ml),Temperature SANS/SLS/DLS/SEC (K),Dark/light,Applied Electrical Field (Kv/cm),Duration of Applied Electrical Field (min),Aging type,Aging time (hour),Aging temp (K),Sonic/stir (bool),E field (kV/cm),Illumination (lux),Aging time (hour).1,To Aging Temperature (K),Stirring /heating time(min),Sonication time (min),Sonication/Stirring/heating Temperature (K),storage temperature (K),Storage time (hour),Solvent(s),Deuterated solvent,Solid additive,Solid additive quantity (mg/ml),Solvent solubility parameter (Hansen),Polymer solubility parameter ,Polymer solubility parameter 𝛿d [MPa1/2],Polymer solubility parameter  𝛿p [MPa1/2],Polymer solubility parameter 𝛿h [MPa1/2],Rh1 (nm),I1 (Normalized 1-0),Rh2 (nm),I2 (Normalized 1-0),Rh3 (nm),I3 (Normalized 1-0),Rh4 (nm),I4 (Normalized 1-0),Rh deviation (nm) ±,Rg1 (nm),Rg2 (nm),Rg 1deviation (nm) ±,"Rcs,g (crossectional radius) (nm)","Rcs,g (crossectional radius) (nm) ±","Rt,g (radius of gyration) (nm)",Ree (chain end-to-end distance) (nm),Ree deviation (nm) ±,A2 (mol dm3/g^2),df,α1 ,q1 range (A-1),α2 ,q2 range (A-1),Lp (nm),Lp deviation (nm) ±,Lc (nm),Lc deviation (nm) ±,ξs (characteristic length scale) (nm),ξs deviation (nm) ±,ξd (mesh size of the dynamic network) (nm),ξd deviation (nm) ±,R disk (nm),R cylinder (nm),R deviation (nm) ±,R core cylinder (nm),L cylinder (nm),L deviation (nm) ±,t (thinkness) (nm),t (thinkness) (nm) ±,A parallelepiped (thickness)(nm),A deviation (nm) ±,B parallelepiped (width)(nm),B deviation (nm) ±,C parallelepiped (length)(nm),C deviation (nm) ±,Light scattering model,SANS/SAXS model,Expected Conformation,Additional notes 1,Additional notes 2,Doi,matched index,Rh (IW avg log),intensity weighted average Rh (nm),derived Rh (nm),normalized intensity (0-1) corrected
527,ProDOT-BTD,20137.32,15982.0,1.26,,,1,0,0.0,0,0.0,,5.0,348.0,,,,,,,,,,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12,0.2,24.92,0.1,,,,,,1.24,0.02,,,,,,,,,,,,,flexible cylinder,,,,https://doi.org/10.1021/acs.macromol.1c00963,,,,,
528,rr-P3HT,62400.0,26000.0,2.4,,,1,0,0.0,0,0.0,,4.0,298.0,,,,,,,,,,,,,10,333,,,CF,1.0,,,,,,,,,,,,,,,,,9.1,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,1.4,,38.0,,,,,,,combined model,,https://doi.org/10.1039/C8SM00905H,,,,,
529,rr-P3HT,62400.0,26000.0,2.4,,,1,0,0.0,0,0.0,,10.0,298.0,,,,,,,,,,,,,30,353,,,oDCB,1.0,,,,,,,,,,,,,,,,,9.7,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,2.7,,38.4,,,,,,,combined model,,https://doi.org/10.1039/C8SM00905H,,,,,
530,PQT-12,40800.0,24000.0,1.7,,,1,0,0.0,0,0.0,,10.0,298.0,,,,,,,,,,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,8.4,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,44.7,,44.7,,,,,,,combined model,,https://doi.org/10.1039/C8SM00905H,,,,,
531,PF2-6,253000.0,207377.0492,1.22,,,1,0,0.0,0,0.0,,,293.0,,,,,,,,,,,,,,,,,Tol,1.0,,,,,,,,19.3,,,,,,,,,,,,,,,,,,,,,,,7.0,0.5,490.0,,,,,,,,,,,,,,,,,,,,,,,lp =7 for all ,Measured by Photon Correlation Spectroscopy (PCS),https://doi.org/10.1021/ma011416f,,19.3,19.3,,
532,PF2-6,146000.0,119672.1311,1.22,,,1,0,0.0,0,0.0,,,293.0,,,,,,,,,,,,,,,,,Tol,1.0,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,7.0,0.5,280.0,,,,,,,,,,,,,,,,,,,,,,,lp =7 for all ,Measured by Photon Correlation Spectroscopy (PCS),https://doi.org/10.1021/ma011416f,,12.5,12.5,,
533,PF2-6,125000.0,79617.83439,1.57,,,1,0,0.0,0,0.0,,,293.0,,,,,,,,,,,,,,,,,Tol,1.0,,,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,,,7.0,0.5,240.0,,,,,,,,,,,,,,,,,,,,,,,lp =7 for all ,Measured by Photon Correlation Spectroscopy (PCS),https://doi.org/10.1021/ma011416f,,11.4,11.4,,
534,PF2-6,89000.0,54601.22699,1.63,,,1,0,0.0,0,0.0,,,293.0,,,,,,,,,,,,,,,,,Tol,1.0,,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,7.0,0.5,171.0,,,,,,,,,,,,,,,,,,,,,,,lp =7 for all ,Measured by Photon Correlation Spectroscopy (PCS),https://doi.org/10.1021/ma011416f,,9.8,9.8,,
535,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.1,298.0,,,,,,,,,,,,,,,,0,THF,0.0,,,,,,,,223.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acs.macromol.2c01964,,223.69,223.69,,
536,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.1,298.0,,,,,,,,,,,,,,,,120,THF,0.0,,,,,,,,150.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acs.macromol.2c01964,,150.37,150.37,,
537,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.1,298.0,,,,,,,,,,,,,,,,240,THF,0.0,,,,,,,,86.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acs.macromol.2c01964,,86.05,86.05,,
538,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.1,298.0,,,,,,,,,,,,,,,,480,THF,0.0,,,,,,,,65.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acs.macromol.2c01964,,65.79,65.79,,
539,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.1,298.0,,,,,,,,,,,,,,,,720,THF,0.0,,,,,,,,41.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acs.macromol.2c01964,,41.03,41.03,,
540,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.1,298.0,,10.0,60.0,,,,,,,,,,,,,0,THF,0.0,,,,,,,,77.74,0.49,8254.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,applied Elec Field 10 kv/cm for 60 min,,https://doi.org/10.1021/acs.macromol.2c01964,623.0,1906.8451781188655,9069.42929675668,"[9.173, 15.346, 25.339, 37.625, 55.371, 76.69, 97.482, 137.361, 184.183, 230.753, 291.699, 363.569, 438.7, 539.115, 723.381, 994.672, 1639.003, 2358.586, 4326.185, 8551.475, 12259.321, 13793.047, 16886.043, 18022.672, 18526.54, 22147.945, 26642.008, 35040.478, 49614.271]","[0.00474834 0.         0.01709402 0.0322887  0.11206078 0.19183286
 0.32383666 0.42545109 0.48243115 0.4634378  0.37986705 0.30769231
 0.21272555 0.15004748 0.05603039 0.05982906 0.05508072 0.05887939
 0.06647673 0.06362773 0.18613485 0.46818613 1.         0.7302944
 0.38556505 0.19373219 0.06647673 0.07977208 0.07312441]"
541,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.1,298.0,,10.0,60.0,,,,,,,,,,,,,120,THF,0.0,,,,,,,,103.66,0.42,8556.41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,applied Elec Field,,https://doi.org/10.1021/acs.macromol.2c01964,624.0,3037.6513692036497,9739.36149409023,"[14.259, 22.466, 29.956, 38.71, 51.543, 75.13, 101.597, 125.412, 155.028, 185.724, 229.744, 293.04, 404.025, 477.758, 548.479, 709.762, 863.88, 1261.877, 3988.65, 5479.968, 8899.729, 11094.746, 12043.493, 14231.352, 15237.6, 17364.305, 19766.94, 25283.936, 34761.835]","[0.00560748 0.         0.00373832 0.03925234 0.08598131 0.14485981
 0.18130841 0.2271028  0.22990654 0.26448598 0.24485981 0.21495327
 0.12149533 0.09065421 0.03831776 0.02990654 0.04299065 0.03738318
 0.05046729 0.06542056 0.05981308 0.26915888 0.54205607 1.
 0.76168224 0.47009346 0.21121495 0.09439252 0.08691589]"
542,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.1,298.0,,10.0,60.0,,,,,,,,,,,,,240,THF,0.0,,,,,,,,152.16,0.35,8454.41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,applied Elec Field,,https://doi.org/10.1021/acs.macromol.2c01964,625.0,3469.98539120479,7863.444896836312,"[13.494, 20.017, 31.549, 43.516, 58.349, 73.557, 108.027, 153.59, 201.798, 280.557, 372.704, 445.25, 589.05, 797.772, 1219.821, 1893.65, 2939.702, 5230.991, 7118.791, 7815.776, 9594.83, 10577.898, 11746.404, 12963.316, 15359.013, 17942.098, 20729.702, 25997.944, 29799.982]","[0.         0.00462535 0.00925069 0.04440333 0.10083256 0.14523589
 0.20166512 0.23774283 0.24051804 0.20259019 0.16373728 0.1239593
 0.04255319 0.04625347 0.05087882 0.05642923 0.06105458 0.06753006
 0.42830712 0.60869565 1.         0.75948196 0.5920444  0.36170213
 0.23774283 0.1239593  0.05180389 0.04440333 0.0453284 ]"
543,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.1,298.0,,10.0,60.0,,,,,,,,,,,,,480,THF,0.0,,,,,,,,212.88,0.36,18434.23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,applied Elec Field,,https://doi.org/10.1021/acs.macromol.2c01964,626.0,2323.494278199617,6668.351478115604,"[14.909, 20.495, 29.935, 39.364, 48.051, 61.299, 80.744, 106.213, 139.522, 172.2, 206.258, 238.936, 261.319, 376.075, 638.961, 1171.469, 1818.617, 3542.609, 5094.803, 6225.603, 6989.393, 8144.264, 9273.476, 11382.591, 12774.666, 14097.065, 16879.428, 24654.313]","[0.         0.00383509 0.00767018 0.04410355 0.12272291 0.15819751
 0.24832215 0.29530201 0.29817833 0.2464046  0.20517737 0.06519655
 0.02301055 0.03835091 0.03355705 0.04026846 0.05656759 0.06423778
 0.05752637 0.16874401 0.47555129 1.         0.79482263 0.56855225
 0.38446788 0.14573346 0.09395973 0.0987536 ]"
544,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.1,298.0,,10.0,60.0,,,,,,,,,,,,,720,THF,0.0,,,,,,,,188.82,0.66,18656.64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,applied Elec Field,,https://doi.org/10.1021/acs.macromol.2c01964,627.0,1368.1936733673574,5989.560788144271,"[9.585, 14.005, 20.478, 25.327, 32.359, 42.645, 53.645, 70.596, 88.742, 111.392, 137.521, 169.779, 209.452, 258.209, 322.828, 410.966, 531.347, 1319.551, 2276.169, 3224.206, 5001.846, 5673.089, 6273.931, 7364.036, 8265.342, 9828.297, 11678.371, 13126.654, 14093.684, 18162.964, 23491.78, 31319.022, 38152.651]","[0.         0.01530153 0.05130513 0.06480648 0.14221422 0.24212421
 0.30873087 0.36633663 0.41134113 0.4140414  0.37353735 0.3330333
 0.27182718 0.18811881 0.07290729 0.04320432 0.02520252 0.04680468
 0.04230423 0.03510351 0.02970297 0.17011701 0.46084608 0.72007201
 1.         0.74437444 0.4680468  0.34113411 0.20252025 0.08730873
 0.08010801 0.07290729 0.08550855]"
545,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.1,298.0,,10.0,60.0,,,,,,,,,,,,,0,THF,0.0,,,,,,,,100.63,0.3,8540.96,1,,,,,,,,,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,applied Elec Field,,https://doi.org/10.1021/acs.macromol.2c01964,628.0,2117.2334462030553,5251.589691096634,"[5.955, 10.495, 15.652, 22.925, 30.847, 40.186, 54.09, 67.097, 86.056, 101.683, 122.515, 142.822, 158.534, 204.634, 262.829, 398.871, 831.433, 1180.324, 1703.207, 2857.98, 4636.648, 5984.919, 6245.391, 6510.263, 7026.626, 7389.927, 8072.918, 8267.239, 9189.79, 12203.769, 18838.832, 24612.185]","[0.00779727 0.0165692  0.02534113 0.0497076  0.09161793 0.11988304
 0.15789474 0.17446394 0.19103314 0.19103314 0.15789474 0.11988304
 0.07017544 0.01267057 0.01267057 0.01267057 0.00779727 0.00779727
 0.01267057 0.00779727 0.00779727 0.14522417 0.42690058 0.72124756
 1.         0.80019493 0.54775828 0.26998051 0.00779727 0.00779727
 0.00389864 0.        ]"
546,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.1,298.0,,,,,,,,,,,,,,,,0,THF,0.0,,,,,,,,77.21,1.0,,,,,,,,,,,,,,,,,1.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acs.macromol.2c01964,629.0,96.36736253857775,168.97959553050129,"[6.542, 8.581, 11.939, 15.32, 20.184, 24.574, 32.203, 38.621, 49.39, 61.601, 78.464, 101.892, 132.653, 170.315, 215.342, 280.513, 376.147, 460.439, 597.577, 848.377, 1118.074, 1282.817, 1561.838, 1818.11, 2536.114, 3925.165]","[0.01088032 0.00692384 0.01681503 0.10286845 0.2363996  0.41938675
 0.62413452 0.80712166 0.93669634 1.         0.9851632  0.91295747
 0.80811078 0.6884273  0.5727003  0.45994065 0.36300692 0.27596439
 0.21266073 0.15628091 0.08803165 0.06231454 0.04648863 0.02769535
 0.0049456  0.        ]"
547,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.5,298.0,,10.0,60.0,,,,,,,,,,,,,0,THF,0.0,,,,,,,,80.36,0.69,8351.95,1,,,,,,,,,,,,,,,2.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,applied Elec Field,,https://doi.org/10.1021/acs.macromol.2c01964,630.0,1510.8593059216985,5214.886749442142,"[3.198, 4.2, 7.242, 12.487, 21.287, 33.281, 55.18, 72.459, 95.148, 154.488, 187.539, 286.422, 344.882, 372.504, 487.801, 640.546, 1904.492, 4312.219, 5292.68, 5501.236, 6049.07, 6507.327, 7410.073, 8041.285, 8312.156, 8726.265, 8726.265, 9177.713, 9723.664, 9763.881, 9991.012, 13240.716, 17258.067, 39076.334]","[0.00000000e+00 9.94035785e-04 4.97017893e-03 5.76540755e-02
 1.95825050e-01 3.71769384e-01 5.35785288e-01 5.71570577e-01
 5.63618290e-01 4.53280318e-01 3.74751491e-01 1.67992048e-01
 7.75347913e-02 3.28031809e-02 8.94632207e-03 8.94632207e-03
 9.94035785e-03 1.09343936e-02 2.58449304e-02 1.35188867e-01
 3.07157058e-01 4.62226640e-01 7.31610338e-01 9.08548708e-01
 1.00000000e+00 7.03777336e-01 8.27037773e-01 4.40357853e-01
 1.91848907e-01 1.17296223e-01 1.49105368e-02 1.29224652e-02
 1.39165010e-02 1.49105368e-02]"
548,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,0.5,298.0,,,,,,,,,,,,,,,,0,THF,0.0,,,,,,,,84.6,1.0,,,,,,,,,,,,,,,,,1.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acs.macromol.2c01964,631.0,83.8411908324313,121.53024790446663,"[5.868, 8.837, 12.504, 16.172, 20.88, 25.664, 31.72, 34.024, 36.231, 45.542, 52.92, 71.0, 90.264, 119.945, 153.381, 208.738, 274.885, 361.994, 465.873, 615.829, 787.951, 1084.572, 1381.662]","[0.00194175 0.         0.00582524 0.00679612 0.01553398 0.16990291
 0.36504854 0.5184466  0.63786408 0.82621359 0.96116505 1.
 0.94563107 0.83106796 0.68640777 0.53495146 0.39417476 0.25339806
 0.14660194 0.05436893 0.0368932  0.03106796 0.03203883]"
549,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,1.0,298.0,,10.0,60.0,,,,,,,,,,,,,0,THF,0.0,,,,,,,,282.83,1.0,,,,,,,,,,,,,,,,,2.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,applied Elec Field 10 kv/cm for 60 min,,https://doi.org/10.1021/acs.macromol.2c01964,632.0,155.70440350044902,184.42770918690613,"[31.159, 43.23, 54.434, 67.108, 78.332, 81.249, 88.624, 93.167, 98.601, 117.945, 152.809, 178.785, 218.867, 235.552, 289.815, 345.975, 431.571, 550.028, 648.728, 816.317, 1254.962]","[0.         0.00414079 0.05590062 0.22463768 0.41097308 0.55486542
 0.64389234 0.74534161 0.82608696 0.98654244 1.         0.92028986
 0.85300207 0.77639752 0.64182195 0.4989648  0.37267081 0.17805383
 0.07246377 0.02277433 0.01449275]"
550,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,1.0,298.0,,,,,,,,,,,,,,,,0,THF,0.0,,,,,,,,94.42,1.0,,,,,,,,,,,,,,,,,2.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acs.macromol.2c01964,633.0,79.3714514015139,98.35178352532058,"[8.708, 14.735, 19.115, 22.254, 27.898, 33.888, 37.094, 39.398, 41.903, 47.792, 52.891, 64.777, 88.402, 98.101, 122.306, 149.588, 185.224, 221.023, 267.745, 343.55, 405.482, 513.206, 760.367]","[0.00e+00 1.00e-03 1.00e-02 4.80e-02 1.11e-01 2.69e-01 3.94e-01 5.11e-01
 6.24e-01 7.74e-01 9.16e-01 1.00e+00 9.54e-01 8.88e-01 7.67e-01 6.05e-01
 5.06e-01 3.68e-01 2.35e-01 1.28e-01 7.40e-02 7.00e-03 1.20e-02]"
551,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,3.0,298.0,,10.0,60.0,,,,,,,,,,,,,0,THF,0.0,,,,,,,,327.58,1.0,,,,,,,,,,,,,,,,,2.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,applied Elec Field,,https://doi.org/10.1021/acs.macromol.2c01964,634.0,382.1113827074199,531.636057812863,"[4.81, 7.543, 11.042, 23.696, 36.029, 47.922, 62.531, 77.604, 99.559, 121.481, 140.62, 187.866, 233.409, 289.566, 345.854, 440.764, 496.115, 595.838, 656.48, 711.398, 796.615, 907.625, 1092.074, 1161.397, 1277.244, 1333.521, 1548.177, 1736.188, 2291.476, 3785.341, 5447.981]","[0.0020141  0.         0.0020141  0.02316213 0.06445116 0.16012085
 0.2346425  0.33031219 0.40886203 0.50855992 0.59919436 0.74622356
 0.85498489 0.94561934 0.9979859  1.         0.96576032 0.88116818
 0.80060423 0.72809668 0.63444109 0.5407855  0.47734139 0.387714
 0.28600201 0.18328298 0.10674723 0.03021148 0.03625378 0.03423968
 0.04128902]"
552,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,3.0,298.0,,,,,,,,,,,,,,,,0,THF,0.0,,,,,,,,128.42,1.0,,,,,,,,,,,,,,,,,2.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acs.macromol.2c01964,635.0,104.7584612827065,156.3854024590164,"[3.46, 6.015, 9.252, 12.646, 16.317, 20.873, 25.905, 30.22, 35.407, 40.133, 45.95, 51.561, 56.783, 61.73, 78.965, 98.712, 132.229, 167.935, 195.629, 227.561, 303.95, 428.815, 567.017, 707.793, 919.872, 1168.267, 1773.804]","[0.         0.00308325 0.01027749 0.00719424 0.02158273 0.06166495
 0.1397739  0.24768756 0.34326824 0.48509764 0.64850976 0.76875642
 0.84275437 0.90236382 0.9938335  1.         0.95375128 0.86125385
 0.76772867 0.67934224 0.53956835 0.39157246 0.28160329 0.18807811
 0.07810894 0.03699897 0.03083248]"
553,MEH-PPV,100000.0,,,,,0,0,1.0,0,0.0,90,5.0,298.0,,10.0,60.0,,,,,,,,,,,,,0,THF,0.0,,,,,,,,473.08,1.0,,,,,,,,,,,,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,applied Elec Field,,https://doi.org/10.1021/acs.macromol.2c01964,636.0,1051.7672764171366,1439.337681575806,"[51.938, 71.961, 98.74, 126.024, 163.754, 209.473, 293.93, 369.319, 484.205, 579.594, 707.893, 880.214, 1119.259, 1350.796, 1575.226, 1724.059, 1961.606, 2292.646, 2667.583, 2970.163, 3354.281, 4012.084, 4397.719, 4947.963, 5335.251, 6391.07, 9427.586, 13288.036]","[1.59840160e-02 1.49850150e-02 3.59640360e-02 9.59040959e-02
 2.07792208e-01 3.23676324e-01 5.09490509e-01 6.73326673e-01
 8.11188811e-01 8.85114885e-01 9.66033966e-01 1.00000000e+00
 9.99000999e-01 9.47052947e-01 8.94105894e-01 8.06193806e-01
 7.32267732e-01 6.36363636e-01 5.27472527e-01 4.39560440e-01
 3.43656344e-01 2.64735265e-01 1.81818182e-01 1.24875125e-01
 9.49050949e-02 1.99800200e-02 9.99000999e-04 0.00000000e+00]"
554,MEH-PPV,100000.0,,,,,0,0,1.0,1,0.0,90,5.0,298.0,,,,,,,,,,,,,,,,0,THF,0.0,,,,,,,,182.69,1.0,,,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acs.macromol.2c01964,637.0,211.88027161233776,263.73335683654136,"[23.112, 33.722, 47.575, 54.568, 66.918, 72.3, 80.364, 89.429, 109.751, 116.035, 138.727, 169.744, 202.183, 259.605, 284.813, 317.649, 381.191, 457.786, 529.211, 601.129, 770.704, 906.737, 1157.32, 1378.487, 1612.733, 1850.476, 2566.154]","[0.01782178 0.02079208 0.01485149 0.01881188 0.04356436 0.14257426
 0.30990099 0.46435644 0.67920792 0.82970297 0.94950495 1.
 0.96534653 0.85643564 0.77920792 0.70990099 0.58811881 0.45841584
 0.37227723 0.29009901 0.1980198  0.10693069 0.06732673 0.03267327
 0.00594059 0.00594059 0.        ]"
555,PFO,55407.0,45423.549999999996,1.2275,,,0,0,1.0,0,0.0,,0.05,303.0,,,,,,,,,,,,,,,,,90:10 vol% CF-EtOH,0.0,,,,,,,,166.01,1.0,0.37,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mw range,,https://doi.org/10.1021/jp406598x,638.0,152.01440709386614,305.2110353508773,"[0.067, 0.143, 0.18, 0.26, 0.399, 0.528, 0.625, 0.952, 1.374, 2.221, 3.49, 5.643, 8.403, 13.174, 19.021, 29.888, 46.989, 59.225, 70.546, 81.583, 94.33, 112.299, 141.095, 172.368, 209.714, 277.877, 328.236, 410.263, 498.409, 622.615, 735.861, 972.864, 1250.831, 1478.891, 2254.402, 3444.255]","[4.80769231e-03 0.00000000e+00 9.61538462e-04 1.09615385e-01
 2.30769231e-01 1.36538462e-01 1.05769231e-01 1.15384615e-02
 1.25000000e-02 7.69230769e-03 9.61538462e-03 1.73076923e-02
 1.06730769e-01 2.59615385e-02 2.69230769e-02 2.11538462e-02
 3.55769231e-02 2.19230769e-01 4.02884615e-01 5.43269231e-01
 6.75961538e-01 8.41346154e-01 9.17307692e-01 1.00000000e+00
 9.44230769e-01 9.06730769e-01 8.05769231e-01 7.05769231e-01
 5.98076923e-01 4.78846154e-01 3.97115385e-01 2.83653846e-01
 1.83653846e-01 1.14423077e-01 3.94230769e-02 4.03846154e-02]"
556,PFO,55407.0,45423.549999999996,1.2275,,,0,0,1.0,0,0.0,,0.05,313.0,,,,,,,,,,,,,,,,,90:10 vol% CF-EtOH,0.0,,,,,,,,182.83,1.0,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mw range,,https://doi.org/10.1021/jp406598x,639.0,119.10941141590149,243.39328405315615,"[0.093, 0.172, 0.293, 0.428, 0.521, 0.868, 1.913, 3.645, 6.16, 8.561, 10.545, 19.441, 39.947, 54.879, 60.98, 66.865, 75.969, 94.021, 121.688, 192.88, 294.66, 395.682, 502.767, 650.712, 906.602, 1344.56, 2385.053]","[0.         0.02593361 0.12344398 0.15871369 0.11618257 0.01970954
 0.00726141 0.0093361  0.03112033 0.08609959 0.05290456 0.01244813
 0.02282158 0.09647303 0.30394191 0.42012448 0.58298755 0.78630705
 0.96991701 1.         0.83921162 0.65352697 0.52282158 0.36307054
 0.19502075 0.06431535 0.03008299]"
557,PFO,55407.0,45423.549999999996,1.2275,,,0,0,1.0,0,0.0,,0.05,323.0,,,,,,,,,,,,,,,,,90:10 vol% CF-EtOH,0.0,,,,,,,,136.86,1.0,0.32,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mw range,,https://doi.org/10.1021/jp406598x,640.0,49.093376304366664,164.72406016847168,"[0.028, 0.052, 0.098, 0.165, 0.215, 0.27, 0.326, 0.424, 0.512, 0.741, 1.405, 2.529, 4.953, 8.894, 14.263, 27.326, 43.178, 57.259, 65.234, 72.071, 80.381, 95.875, 144.597, 230.392, 277.223, 331.257, 398.71, 488.613, 604.773, 769.675, 907.139]","[0.00000000e+00 9.94035785e-04 2.98210736e-03 5.16898608e-02
 1.61033797e-01 3.17097416e-01 4.59244533e-01 3.06163022e-01
 1.68986083e-01 2.78330020e-02 1.09343936e-02 1.19284294e-02
 5.56660040e-02 9.74155070e-02 2.58449304e-02 1.88866799e-02
 6.46123260e-02 1.78926441e-01 3.54870775e-01 4.88071571e-01
 6.25248509e-01 8.09145129e-01 1.00000000e+00 8.36978131e-01
 6.88866799e-01 5.80516899e-01 4.37375746e-01 2.87276342e-01
 1.50099404e-01 3.77733598e-02 3.97614314e-03]"
558,polyTVB,4130.0,2360.0,1.75,,,0,0,1.0,0,0.0,,0.16,,,,,,,,,,,,,,,,,,THF,0.0,,,,,,,,311.8,1.0,9.1,0.49,1.5,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1039/C3RA00029J,641.0,59.12270466111498,193.11967873831776,"[0.6, 0.833, 1.002, 1.124, 1.301, 1.556, 1.633, 1.712, 1.864, 2.001, 2.261, 3.402, 4.426, 5.456, 6.038, 6.689, 6.724, 7.007, 7.244, 8.091, 8.738, 9.362, 10.08, 10.704, 11.348, 12.008, 12.768, 13.693, 16.911, 26.812, 41.928, 81.938, 171.123, 200.373, 215.98, 231.973, 242.525, 249.19, 253.351, 261.076, 268.861, 273.173, 278.005, 302.052, 346.185, 372.967, 388.794, 444.733, 504.281, 536.545, 663.697, 959.446]","[0.         0.00561798 0.14044944 0.31460674 0.43820225 0.35955056
 0.26404494 0.18539326 0.11235955 0.06179775 0.02247191 0.01123596
 0.01123596 0.02808989 0.06741573 0.24157303 0.18539326 0.30337079
 0.37078652 0.45505618 0.47752809 0.44382022 0.35393258 0.2752809
 0.21348315 0.1741573  0.07865169 0.03370787 0.02808989 0.02808989
 0.02808989 0.03932584 0.04494382 0.04494382 0.08988764 0.16853933
 0.25280899 0.38764045 0.48876404 0.58988764 0.69662921 0.80898876
 0.90449438 1.         0.9494382  0.85955056 0.69662921 0.38202247
 0.16292135 0.06741573 0.03932584 0.03932584]"
